ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
CLIENT_0161,35,Delorme,F,2025-06-09,2025-11-25,38.77,2,19.39,Email,8,True,3,0,Mode,3,15,2,38.77,4,2,1,421,2,Potentiel
CLIENT_0162,31,Sainte Genevièvenec,M,2023-05-27,2024-01-09,647.78,2,323.89,Social,15,True,5,683,Maison,8,701,2,647.78,1,2,5,125,0,A risque
CLIENT_0163,40,Grenier,F,2025-04-24,2025-12-09,73.14,2,36.57,Social,15,True,4,0,Maison,10,1,2,73.14,5,2,3,523,2,Potentiel
CLIENT_0164,50,Leconte-sur-Masson,F,2022-12-28,2023-04-09,6727.69,3,2242.56,Direct,0,True,5,959,Maison,2,976,3,6727.69,1,3,5,135,0,A risque
CLIENT_0165,32,BonninVille,M,2025-02-28,2025-05-04,33.12,4,8.28,Email,8,True,3,196,Maison,3,220,4,33.12,3,4,1,341,1,A risque
CLIENT_0166,44,Leconte-sur-Masson,M,2023-09-27,2024-01-12,57.88,3,19.29,Direct,0,False,3,693,Loisirs,6,698,3,57.88,1,3,2,132,1,A risque
CLIENT_0167,43,Grenier,M,2025-07-19,2025-12-09,37.47,4,9.37,Direct,0,True,4,0,Loisirs,4,1,4,37.47,5,4,1,541,3,Loyal
CLIENT_0168,43,Leconte-sur-Masson,F,2024-04-02,2024-09-24,141.53,5,28.31,Email,8,False,5,427,Loisirs,7,442,5,141.53,2,5,4,254,1,A risque
CLIENT_0169,57,Sainte Christophe,M,2025-03-04,2025-03-13,11303.67,4,2825.92,Email,8,False,5,261,Mode,5,272,4,11303.67,3,4,5,345,0,A risque
CLIENT_0170,57,Baudry,F,2023-07-24,2025-12-09,43.57,2,21.79,Email,8,True,3,0,Électronique,5,1,2,43.57,5,2,2,522,2,Potentiel
CLIENT_0171,30,Sainte Christophe,F,2023-12-19,2025-02-27,677.46,2,338.73,Direct,0,True,5,282,Alimentation,3,286,2,677.46,3,2,5,325,0,A risque
CLIENT_0172,71,Grenier,M,2025-12-02,2025-12-09,887.21,3,295.74,SEA,25,True,5,0,Mode,10,1,3,887.21,5,3,5,535,3,Loyal
CLIENT_0173,18,Perret,M,2025-01-23,2025-03-13,50.25,1,50.25,Email,8,True,3,264,Électronique,1,272,1,50.25,3,1,2,312,4,Dormant
CLIENT_0174,41,BonninVille,M,2023-08-30,2023-11-01,250.03,6,41.67,Email,8,True,4,749,Loisirs,7,770,6,250.03,1,5,4,154,1,A risque
CLIENT_0175,29,Barbenec,F,2024-01-20,2024-02-06,299.67,1,299.67,Social,15,True,5,647,Mode,6,673,1,299.67,1,1,4,114,4,Dormant
CLIENT_0176,35,Hubert,F,2025-03-14,2025-12-09,56.53,1,56.53,Social,15,True,4,0,Mode,4,1,1,56.53,5,1,2,512,2,Potentiel
CLIENT_0177,43,Grenier,M,2024-10-22,2025-12-09,35.06,5,7.01,Reference,5,True,3,0,Alimentation,5,1,5,35.06,5,5,1,551,3,Loyal
CLIENT_0178,41,CaronBourg,M,2024-01-15,2025-12-09,36.08,4,9.02,Email,8,False,3,0,Loisirs,9,1,4,36.08,5,4,1,541,3,Loyal
CLIENT_0179,58,Perret,F,2023-05-02,2024-05-29,170.72,2,85.36,Email,8,True,4,552,Loisirs,2,560,2,170.72,2,2,4,224,4,Dormant
CLIENT_0180,42,Delorme,F,2025-10-23,2025-12-09,539.22,2,269.61,Social,15,False,4,0,Maison,6,1,2,539.22,5,2,5,525,2,Potentiel
CLIENT_0181,36,Baudry,M,2023-03-23,2023-06-24,257.74,1,257.74,Email,8,True,3,899,Loisirs,7,900,1,257.74,1,1,4,114,4,Dormant
CLIENT_0182,50,Sainte Christophe,F,2025-07-25,2025-07-30,347.86,2,173.93,Reference,5,True,5,112,Électronique,1,133,2,347.86,4,2,4,424,4,Dormant
CLIENT_0183,27,Sainte Margotboeuf,F,2023-12-14,2024-08-09,1017.04,5,203.41,SEA,25,True,5,480,Alimentation,9,488,5,1017.04,2,5,5,255,0,A risque
CLIENT_0184,42,Grenier,M,2023-12-05,2024-08-23,47.31,5,9.46,Social,15,False,4,467,Mode,9,474,5,47.31,2,5,2,252,1,A risque
CLIENT_0185,59,Grenier,M,2023-07-05,2024-05-03,68.03,4,17.01,Social,15,True,4,571,Électronique,2,586,4,68.03,2,4,2,242,1,A risque
CLIENT_0186,46,Deschamps,F,2025-10-21,2025-12-09,54.61,8,6.83,Social,15,True,4,0,Maison,8,1,8,54.61,5,5,2,552,3,Loyal
CLIENT_0187,46,Sainte Margotboeuf,F,2024-01-12,2024-08-06,71.61,4,17.9,Social,15,True,4,485,Mode,10,491,4,71.61,2,4,3,243,1,A risque
CLIENT_0188,27,Gimenez,M,2023-01-31,2025-11-20,68.9,3,22.97,Email,8,True,5,3,Alimentation,4,20,3,68.9,4,3,3,433,3,Loyal
CLIENT_0189,62,Sainte Margotboeuf,M,2023-08-03,2023-12-23,114.37,1,114.37,Direct,0,False,4,709,Mode,7,718,1,114.37,1,1,3,113,4,Dormant
CLIENT_0190,32,Meunier,M,2024-07-01,2025-05-22,37.02,4,9.26,Social,15,False,4,184,Alimentation,4,202,4,37.02,3,4,1,341,1,A risque
CLIENT_0191,38,Barbenec,M,2025-03-09,2025-11-13,62.89,2,31.45,Direct,0,False,3,6,Mode,9,27,2,62.89,4,2,2,422,2,Potentiel
CLIENT_0192,43,Grenier,M,2024-03-12,2024-08-31,127.41,3,42.47,Reference,5,False,4,458,Mode,8,466,3,127.41,2,3,3,233,1,A risque
CLIENT_0193,61,Peronnec,F,2025-04-29,2025-12-09,42.29,3,14.1,Email,8,True,3,0,Alimentation,5,1,3,42.29,5,3,1,531,3,Loyal
CLIENT_0194,26,Sainte Christophe,M,2023-11-11,2025-01-26,176.48,3,58.83,Email,8,True,4,313,Maison,9,318,3,176.48,3,3,4,334,1,A risque
CLIENT_0195,29,Peronnec,F,2025-01-10,2025-04-29,46.42,1,46.42,Social,15,False,3,197,Loisirs,6,225,1,46.42,3,1,2,312,4,Dormant
CLIENT_0196,52,CaronBourg,M,2024-02-11,2025-12-09,513.38,2,256.69,Direct,0,True,5,0,Loisirs,7,1,2,513.38,5,2,5,525,2,Potentiel
CLIENT_0197,50,Sainte Christophe,M,2024-09-11,2025-11-06,31.06,2,15.53,Email,8,False,2,12,Électronique,1,34,2,31.06,4,2,1,421,4,Dormant
CLIENT_0198,18,Meunier,F,2023-10-25,2023-12-21,11916.01,2,5958.01,Direct,0,True,5,714,Électronique,7,720,2,11916.01,1,2,5,125,0,A risque
CLIENT_0199,36,CaronBourg,M,2025-04-19,2025-12-09,39.9,3,13.3,Social,15,True,3,0,Alimentation,10,1,3,39.9,5,3,1,531,3,Loyal
CLIENT_0200,46,Leconte-sur-Masson,F,2023-08-06,2023-09-15,429.78,3,143.26,Social,15,True,4,811,Électronique,1,817,3,429.78,1,3,5,135,1,A risque
CLIENT_0201,67,Techer-la-Forêt,F,2023-07-17,2024-03-15,69.62,2,34.81,Social,15,True,4,612,Mode,8,635,2,69.62,2,2,3,223,4,Dormant
CLIENT_0202,40,Sainte Christophe,M,2023-02-19,2024-09-12,24055.71,2,12027.85,Email,8,True,5,442,Maison,5,454,2,24055.71,2,2,5,225,0,A risque
CLIENT_0203,58,Delorme,M,2024-09-22,2024-10-13,385.09,3,128.36,SEA,25,True,3,407,Loisirs,1,423,3,385.09,2,3,5,235,1,A risque
CLIENT_0204,60,Sanchez,M,2024-09-07,2025-10-29,35.85,2,17.93,Social,15,False,4,16,Maison,10,42,2,35.85,4,2,1,421,4,Dormant
CLIENT_0205,36,Meunier,F,2024-09-02,2025-01-08,69.82,2,34.91,SEA,25,True,3,308,Mode,6,336,2,69.82,3,2,3,323,4,Dormant
CLIENT_0206,41,Maillard,M,2023-02-01,2023-05-18,35.24,4,8.81,Social,15,False,4,921,Alimentation,10,937,4,35.24,1,4,1,141,1,A risque
CLIENT_0207,69,Techer-la-Forêt,M,2025-03-11,2025-03-12,41.26,2,20.63,Email,8,True,3,254,Maison,8,273,2,41.26,3,2,1,321,4,Dormant
CLIENT_0208,64,Grenier,F,2024-10-13,2025-12-09,110.24,5,22.05,SEA,25,False,5,0,Mode,6,1,5,110.24,5,5,3,553,3,Loyal
CLIENT_0209,50,Sanchez,M,2024-05-27,2024-11-16,46.29,4,11.57,Direct,0,False,3,374,Loisirs,1,389,4,46.29,2,4,2,242,1,A risque
CLIENT_0210,29,Deschamps,F,2024-07-25,2025-08-24,142.11,3,47.37,Social,15,False,3,88,Loisirs,8,108,3,142.11,4,3,4,434,1,A risque
CLIENT_0211,47,Delorme,M,2024-05-17,2024-06-07,64.99,4,16.25,SEA,25,False,2,541,Mode,8,551,4,64.99,2,4,2,242,1,A risque
CLIENT_0212,33,Sainte Genevièvenec,M,2024-08-28,2025-02-19,172.03,2,86.02,SEA,25,True,5,282,Mode,9,294,2,172.03,3,2,4,324,4,Dormant
CLIENT_0213,45,Maillard,M,2025-11-08,2025-12-09,51.99,1,51.99,Email,8,True,2,0,Maison,5,1,1,51.99,5,1,2,512,2,Potentiel
CLIENT_0214,52,Sanchez,F,2023-07-11,2023-07-13,2227.38,3,742.46,Email,8,True,5,857,Électronique,7,881,3,2227.38,1,3,5,135,0,A risque
CLIENT_0215,49,Meunier,F,2024-10-26,2025-01-29,46.56,2,23.28,SEA,25,False,3,307,Électronique,6,315,2,46.56,3,2,2,322,4,Dormant
CLIENT_0216,44,Sainte Margotboeuf,M,2024-09-11,2024-09-15,53.84,4,13.46,Email,8,True,4,427,Maison,2,451,4,53.84,2,4,2,242,1,A risque
CLIENT_0217,61,Delorme,F,2025-06-11,2025-12-09,47.56,1,47.56,Social,15,True,4,0,Mode,7,1,1,47.56,5,1,2,512,2,Potentiel
CLIENT_0218,37,BonninVille,F,2023-01-23,2023-11-06,116.48,4,29.12,Social,15,True,3,746,Mode,3,765,4,116.48,1,4,3,143,1,A risque
CLIENT_0219,73,Deschamps,M,2024-02-15,2024-03-23,59.54,2,29.77,Social,15,True,5,609,Alimentation,7,627,2,59.54,2,2,2,222,4,Dormant
CLIENT_0220,48,Sainte Genevièvenec,M,2024-09-18,2025-12-09,45.58,7,6.51,SEA,25,True,5,0,Électronique,7,1,7,45.58,5,5,2,552,3,Loyal
CLIENT_0221,20,Perret,M,2024-07-17,2024-08-09,67.97,3,22.66,Direct,0,False,3,475,Électronique,8,488,3,67.97,2,3,2,232,1,A risque
CLIENT_0222,30,Perret,M,2024-08-22,2025-12-09,117.44,2,58.72,Direct,0,True,4,0,Loisirs,4,1,2,117.44,5,2,3,523,2,Potentiel
CLIENT_0223,38,Sainte Genevièvenec,F,2024-06-27,2024-06-29,455.54,2,227.77,SEA,25,False,4,503,Mode,5,529,2,455.54,2,2,5,225,4,Dormant
CLIENT_0224,18,Deschamps,M,2025-04-26,2025-12-09,67.75,3,22.58,Social,15,True,4,0,Maison,10,1,3,67.75,5,3,2,532,3,Loyal
CLIENT_0225,42,Peronnec,F,2023-10-17,2024-01-20,43.72,2,21.86,Email,8,True,4,678,Mode,1,690,2,43.72,1,2,2,122,4,Dormant
CLIENT_0226,24,BonninVille,F,2023-01-25,2023-07-13,113.25,4,28.31,Email,8,False,4,860,Mode,4,881,4,113.25,1,4,3,143,1,A risque
CLIENT_0227,49,Techer-la-Forêt,F,2023-11-05,2024-03-22,77.09,1,77.09,Social,15,True,4,622,Maison,5,628,1,77.09,2,1,3,213,4,Dormant
CLIENT_0228,54,Deschamps,F,2025-05-03,2025-12-06,276.53,2,138.26,Email,8,False,5,3,Maison,6,4,2,276.53,4,2,4,424,2,Potentiel
CLIENT_0229,57,Peronnec,M,2025-03-20,2025-04-01,72.53,1,72.53,Reference,5,True,3,234,Alimentation,5,253,1,72.53,3,1,3,313,4,Dormant
CLIENT_0230,49,Leconte-sur-Masson,F,2024-05-28,2024-05-30,3123.55,3,1041.18,Social,15,False,5,540,Alimentation,2,559,3,3123.55,2,3,5,235,0,A risque
CLIENT_0231,27,Deschamps,F,2023-02-27,2025-05-01,60.25,6,10.04,SEA,25,True,5,212,Alimentation,2,223,6,60.25,3,5,2,352,1,A risque
CLIENT_0232,54,Sainte Genevièvenec,M,2025-10-11,2025-12-09,13358.57,1,13358.57,SEA,25,False,5,0,Loisirs,1,1,1,13358.57,5,1,5,515,0,A risque
CLIENT_0233,48,Hubert,M,2023-02-04,2023-02-23,206.15,1,206.15,Email,8,True,3,1006,Loisirs,8,1021,1,206.15,1,1,4,114,4,Dormant
CLIENT_0234,25,Grenier,M,2023-06-10,2024-04-14,34.38,2,17.19,SEA,25,False,5,576,Mode,1,605,2,34.38,2,2,1,221,4,Dormant
CLIENT_0235,53,Deschamps,F,2025-04-22,2025-12-09,1120.83,2,560.41,SEA,25,False,5,0,Alimentation,4,1,2,1120.83,5,2,5,525,2,Potentiel
CLIENT_0236,50,Sainte Christophe,M,2025-10-02,2025-12-09,33.68,5,6.74,Direct,0,True,2,0,Mode,2,1,5,33.68,5,5,1,551,3,Loyal
CLIENT_0237,29,Peronnec,F,2025-07-01,2025-12-09,322.09,4,80.52,Social,15,True,4,0,Loisirs,10,1,4,322.09,5,4,4,544,3,Loyal
CLIENT_0238,28,Grenier,F,2025-06-06,2025-12-09,365.29,2,182.65,Reference,5,True,3,0,Alimentation,5,1,2,365.29,5,2,4,524,2,Potentiel
CLIENT_0239,62,Barbenec,F,2025-02-13,2025-09-01,34.62,3,11.54,SEA,25,True,3,90,Maison,9,100,3,34.62,4,3,1,431,1,A risque
CLIENT_0240,67,Sainte Christophe,M,2024-12-30,2025-08-19,636.91,4,159.23,Direct,0,False,5,101,Loisirs,6,113,4,636.91,4,4,5,445,0,A risque
CLIENT_0241,33,Baudry,F,2024-12-15,2025-06-14,329.25,1,329.25,Email,8,False,5,173,Alimentation,9,179,1,329.25,3,1,4,314,4,Dormant
CLIENT_0242,56,Leconte-sur-Masson,F,2024-10-28,2025-09-18,38.67,2,19.34,SEA,25,True,3,70,Mode,6,83,2,38.67,4,2,1,421,4,Dormant
CLIENT_0243,60,Sainte Christophe,F,2024-10-25,2025-12-09,64.35,1,64.35,Social,15,False,5,0,Loisirs,9,1,1,64.35,5,1,2,512,2,Potentiel
CLIENT_0244,75,Leconte-sur-Masson,M,2024-02-21,2024-03-08,65.93,2,32.97,SEA,25,True,5,617,Mode,8,642,2,65.93,2,2,2,222,4,Dormant
CLIENT_0245,25,Sanchez,M,2025-12-02,2025-12-09,226.26,6,37.71,SEA,25,True,4,0,Maison,5,1,6,226.26,5,5,4,554,3,Loyal
CLIENT_0246,41,BonninVille,F,2024-07-14,2025-10-03,37.36,7,5.34,SEA,25,True,3,56,Électronique,9,68,7,37.36,4,5,1,451,1,A risque
CLIENT_0247,18,Sainte Margotboeuf,M,2025-05-04,2025-05-21,121.74,6,20.29,SEA,25,True,5,189,Alimentation,6,203,6,121.74,3,5,3,353,1,A risque
CLIENT_0248,36,BonninVille,M,2024-12-10,2025-03-25,32.2,3,10.73,Social,15,True,3,254,Maison,3,260,3,32.2,3,3,1,331,1,A risque
CLIENT_0249,18,Gimenez,M,2024-07-28,2025-07-03,110.65,3,36.88,Email,8,True,4,135,Alimentation,1,160,3,110.65,3,3,3,333,1,A risque
CLIENT_0250,44,Deschamps,F,2025-10-02,2025-11-01,40.34,3,13.45,Reference,5,True,3,13,Mode,9,39,3,40.34,4,3,1,431,1,A risque
CLIENT_0251,52,Peronnec,M,2023-06-28,2024-08-26,33.0,1,33.0,Reference,5,True,4,450,Loisirs,10,471,1,33.0,2,1,1,211,4,Dormant
CLIENT_0252,50,Hubert,F,2025-01-20,2025-05-07,36.23,6,6.04,Direct,0,True,4,197,Maison,10,217,6,36.23,3,5,1,351,1,A risque
CLIENT_0253,51,Barbenec,M,2025-08-04,2025-12-09,1450.33,6,241.72,Social,15,False,4,0,Mode,9,1,6,1450.33,5,5,5,555,3,Loyal
CLIENT_0254,52,Grenier,M,2025-08-01,2025-12-09,44.88,1,44.88,Email,8,False,3,0,Alimentation,7,1,1,44.88,5,1,2,512,2,Potentiel
CLIENT_0255,43,CaronBourg,M,2024-08-24,2024-12-30,32.7,1,32.7,Reference,5,True,2,337,Maison,1,345,1,32.7,3,1,1,311,4,Dormant
CLIENT_0256,47,Peronnec,M,2025-09-16,2025-12-09,417.28,1,417.28,SEA,25,True,3,0,Électronique,6,1,1,417.28,5,1,5,515,2,Potentiel
CLIENT_0257,18,Techer-la-Forêt,M,2024-10-18,2025-12-09,540.82,4,135.21,Social,15,False,2,0,Électronique,2,1,4,540.82,5,4,5,545,3,Loyal
CLIENT_0258,39,Deschamps,F,2023-12-21,2025-12-09,118.84,1,118.84,Social,15,True,3,0,Alimentation,3,1,1,118.84,5,1,3,513,2,Potentiel
CLIENT_0259,36,Leconte-sur-Masson,M,2023-06-10,2024-10-28,145.24,2,72.62,Email,8,True,3,395,Mode,5,408,2,145.24,2,2,4,224,4,Dormant
CLIENT_0260,37,Leconte-sur-Masson,F,2023-06-17,2023-06-30,74.2,3,24.73,Social,15,True,3,883,Électronique,7,894,3,74.2,1,3,3,133,1,A risque
CLIENT_0261,45,Sainte Margotboeuf,M,2024-12-27,2025-04-07,35.19,1,35.19,Email,8,False,3,239,Loisirs,2,247,1,35.19,3,1,1,311,4,Dormant
CLIENT_0262,35,Meunier,F,2023-05-29,2023-11-15,66.38,4,16.59,Email,8,True,4,736,Alimentation,3,756,4,66.38,1,4,2,142,1,A risque
CLIENT_0263,48,Leconte-sur-Masson,M,2023-10-04,2024-02-08,191.43,6,31.91,Email,8,False,5,648,Électronique,2,671,6,191.43,1,5,4,154,1,A risque
CLIENT_0264,46,Sanchez,M,2024-04-20,2024-09-29,40.13,3,13.38,Email,8,True,2,411,Électronique,9,437,3,40.13,2,3,1,231,1,A risque
CLIENT_0265,55,Perret,F,2025-11-13,2025-12-09,13750.49,1,13750.49,Social,15,False,5,0,Électronique,10,1,1,13750.49,5,1,5,515,0,A risque
CLIENT_0266,37,Baudry,M,2023-02-06,2024-05-08,56.18,3,18.73,SEA,25,True,3,555,Alimentation,8,581,3,56.18,2,3,2,232,1,A risque
CLIENT_0267,36,Barbenec,M,2024-08-30,2025-12-09,460.05,2,230.03,Social,15,False,5,0,Loisirs,6,1,2,460.05,5,2,5,525,2,Potentiel
CLIENT_0268,52,Deschamps,F,2025-10-14,2025-12-09,79.35,3,26.45,Direct,0,True,3,0,Alimentation,7,1,3,79.35,5,3,3,533,3,Loyal
CLIENT_0269,37,Techer-la-Forêt,M,2024-09-18,2025-08-25,33.06,1,33.06,Email,8,True,3,83,Mode,6,107,1,33.06,4,1,1,411,4,Dormant
CLIENT_0270,47,Deschamps,M,2025-04-01,2025-09-07,47.45,5,9.49,Social,15,False,3,88,Mode,4,94,5,47.45,4,5,2,452,1,A risque
CLIENT_0271,34,Peronnec,M,2022-12-23,2025-12-09,416.9,4,104.22,Social,15,False,4,0,Mode,2,1,4,416.9,5,4,5,545,3,Loyal
CLIENT_0272,63,Deschamps,F,2023-02-20,2024-02-05,539.04,2,269.52,Social,15,False,5,656,Électronique,1,674,2,539.04,1,2,5,125,4,Dormant
CLIENT_0273,57,Maillard,F,2024-05-28,2024-06-16,52.82,2,26.41,SEA,25,True,4,515,Électronique,6,542,2,52.82,2,2,2,222,4,Dormant
CLIENT_0274,64,Deschamps,F,2025-11-19,2025-12-09,3560.0,3,1186.67,Social,15,False,5,0,Électronique,4,1,3,3560.0,5,3,5,535,0,A risque
CLIENT_0275,30,Deschamps,F,2024-02-28,2024-08-05,37.58,1,37.58,Social,15,False,4,467,Mode,4,492,1,37.58,2,1,1,211,4,Dormant
CLIENT_0276,62,BonninVille,F,2024-06-18,2025-04-15,459.57,3,153.19,SEA,25,True,4,218,Mode,5,239,3,459.57,3,3,5,335,0,A risque
CLIENT_0277,18,Sainte Margotboeuf,F,2023-10-19,2024-01-31,103.92,7,14.85,Social,15,True,5,652,Maison,4,679,7,103.92,1,5,3,153,1,A risque
CLIENT_0278,27,Maillard,M,2023-11-20,2025-10-20,618.46,1,618.46,Social,15,False,4,34,Électronique,6,51,1,618.46,4,1,5,415,4,Dormant
CLIENT_0279,43,Grenier,M,2023-10-03,2024-12-30,37.0,1,37.0,Email,8,False,4,328,Loisirs,3,345,1,37.0,3,1,1,311,4,Dormant
CLIENT_0280,59,Perret,M,2025-04-06,2025-09-01,89.23,1,89.23,Reference,5,False,4,77,Alimentation,6,100,1,89.23,4,1,3,413,4,Dormant
CLIENT_0281,59,Sanchez,M,2023-12-04,2024-11-12,56.39,2,28.2,Email,8,True,4,381,Loisirs,4,393,2,56.39,2,2,2,222,4,Dormant
CLIENT_0282,47,BonninVille,F,2023-08-08,2024-07-09,341.26,3,113.75,Social,15,True,5,511,Mode,10,519,3,341.26,2,3,4,234,1,A risque
CLIENT_0283,39,Sainte Genevièvenec,M,2025-09-06,2025-09-24,36.12,3,12.04,Email,8,False,2,71,Mode,3,77,3,36.12,4,3,1,431,1,A risque
CLIENT_0284,23,Techer-la-Forêt,M,2023-04-01,2024-08-11,128.96,4,32.24,SEA,25,False,5,472,Loisirs,3,486,4,128.96,2,4,3,243,1,A risque
CLIENT_0285,34,Deschamps,F,2023-02-24,2024-01-28,55.31,4,13.83,SEA,25,True,3,656,Maison,3,682,4,55.31,1,4,2,142,1,A risque
CLIENT_0286,39,Baudry,F,2023-02-13,2024-10-23,81.77,1,81.77,Social,15,False,3,392,Loisirs,10,413,1,81.77,2,1,3,213,4,Dormant
CLIENT_0287,42,Hubert,M,2024-07-04,2025-04-07,128.24,2,64.12,Social,15,True,4,245,Loisirs,1,247,2,128.24,3,2,3,323,4,Dormant
CLIENT_0288,62,Leconte-sur-Masson,M,2024-11-06,2024-12-07,36.88,2,18.44,Social,15,False,4,354,Électronique,2,368,2,36.88,3,2,1,321,4,Dormant
CLIENT_0289,55,Leconte-sur-Masson,M,2023-02-14,2024-04-11,130.78,2,65.39,Social,15,False,4,577,Loisirs,2,608,2,130.78,2,2,4,224,4,Dormant
CLIENT_0290,25,Delorme,M,2023-01-11,2023-03-10,253.45,1,253.45,Direct,0,True,4,1000,Mode,5,1006,1,253.45,1,1,4,114,4,Dormant
CLIENT_0291,45,Maillard,M,2025-11-25,2025-12-09,121.0,2,60.5,Direct,0,True,3,0,Alimentation,7,1,2,121.0,5,2,3,523,2,Potentiel
CLIENT_0292,36,Meunier,F,2025-10-17,2025-12-09,555.0,5,111.0,Email,8,False,5,0,Maison,7,1,5,555.0,5,5,5,555,3,Loyal
CLIENT_0293,48,Maillard,F,2025-11-23,2025-12-09,31.08,6,5.18,Email,8,False,3,0,Alimentation,3,1,6,31.08,5,5,1,551,3,Loyal
CLIENT_0294,27,Baudry,F,2023-05-18,2025-11-17,1080.56,2,540.28,Email,8,True,5,20,Maison,8,23,2,1080.56,4,2,5,425,0,A risque
CLIENT_0295,65,Deschamps,M,2023-01-23,2023-02-07,35.63,1,35.63,SEA,25,True,5,1012,Électronique,5,1037,1,35.63,1,1,1,111,4,Dormant
CLIENT_0296,18,Deschamps,F,2024-08-02,2025-12-09,29626.59,4,7406.65,Email,8,False,5,0,Alimentation,9,1,4,29626.59,5,4,5,545,0,A risque
CLIENT_0297,34,Barbenec,F,2025-12-05,2025-12-09,166.07,3,55.36,Social,15,True,3,0,Électronique,2,1,3,166.07,5,3,4,534,3,Loyal
CLIENT_0298,47,Maillard,F,2025-06-07,2025-06-22,148.86,2,74.43,Email,8,True,4,158,Maison,2,171,2,148.86,3,2,4,324,4,Dormant
CLIENT_0299,61,BonninVille,M,2023-11-18,2025-12-09,266.38,4,66.59,Email,8,True,5,0,Loisirs,1,1,4,266.38,5,4,4,544,3,Loyal
CLIENT_0300,46,Gimenez,M,2025-07-09,2025-12-09,112.94,3,37.65,SEA,25,False,4,0,Maison,8,1,3,112.94,5,3,3,533,3,Loyal
CLIENT_0301,60,Sainte Genevièvenec,M,2024-11-12,2025-08-10,125.17,2,62.59,Email,8,True,3,104,Alimentation,8,122,2,125.17,4,2,3,423,4,Dormant
CLIENT_0302,37,Deschamps,F,2024-12-12,2025-12-09,72.78,2,36.39,SEA,25,True,2,0,Maison,6,1,2,72.78,5,2,3,523,2,Potentiel
CLIENT_0303,67,CaronBourg,F,2025-12-02,2025-12-09,52.55,1,52.55,Social,15,True,2,0,Alimentation,7,1,1,52.55,5,1,2,512,2,Potentiel
CLIENT_0304,29,BonninVille,F,2024-11-08,2024-12-18,48.85,3,16.28,SEA,25,True,4,340,Mode,3,357,3,48.85,3,3,2,332,1,A risque
CLIENT_0305,46,BonninVille,M,2025-05-25,2025-08-27,43.39,2,21.7,SEA,25,True,5,79,Électronique,7,105,2,43.39,4,2,2,422,4,Dormant
CLIENT_0306,53,Deschamps,F,2024-09-27,2025-12-09,30.71,4,7.68,Social,15,True,4,0,Maison,7,1,4,30.71,5,4,1,541,3,Loyal
CLIENT_0307,55,Sanchez,F,2025-11-18,2025-12-09,44.29,2,22.14,Direct,0,True,4,0,Maison,3,1,2,44.29,5,2,2,522,2,Potentiel
CLIENT_0308,34,Meunier,F,2025-10-26,2025-12-09,200.89,3,66.96,Reference,5,True,3,0,Alimentation,5,1,3,200.89,5,3,4,534,3,Loyal
CLIENT_0309,51,Hubert,F,2025-07-19,2025-12-09,264.85,3,88.28,Email,8,True,5,0,Loisirs,5,1,3,264.85,5,3,4,534,3,Loyal
CLIENT_0310,32,BonninVille,F,2023-08-04,2025-07-24,64.84,5,12.97,Social,15,True,2,113,Alimentation,8,139,5,64.84,4,5,2,452,1,A risque
CLIENT_0311,42,BonninVille,F,2023-03-01,2024-11-05,389.05,2,194.53,Email,8,False,4,370,Électronique,7,400,2,389.05,2,2,5,225,4,Dormant
CLIENT_0312,73,BonninVille,F,2023-07-15,2025-02-26,38.37,6,6.39,Email,8,False,3,277,Maison,1,287,6,38.37,3,5,1,351,1,A risque
CLIENT_0313,28,Leconte-sur-Masson,M,2025-06-07,2025-06-24,246.6,3,82.2,Direct,0,False,4,148,Électronique,2,169,3,246.6,3,3,4,334,1,A risque
CLIENT_0314,61,Gimenez,M,2022-12-31,2025-03-18,2773.83,4,693.46,Direct,0,True,4,246,Mode,2,267,4,2773.83,3,4,5,345,0,A risque
CLIENT_0315,23,Sanchez,F,2023-05-10,2023-07-28,217.3,4,54.33,Email,8,False,3,845,Électronique,1,866,4,217.3,1,4,4,144,1,A risque
CLIENT_0316,20,Hubert,F,2025-11-03,2025-12-09,73.5,1,73.5,Email,8,True,4,0,Électronique,8,1,1,73.5,5,1,3,513,2,Potentiel
CLIENT_0317,18,Baudry,M,2023-12-30,2024-06-10,83.27,3,27.76,Direct,0,True,5,541,Électronique,5,548,3,83.27,2,3,3,233,1,A risque
CLIENT_0318,56,CaronBourg,M,2025-08-16,2025-12-09,99.51,6,16.59,Direct,0,False,2,0,Loisirs,2,1,6,99.51,5,5,3,553,3,Loyal
CLIENT_0319,41,Delorme,F,2023-09-11,2025-09-29,36.3,2,18.15,Social,15,False,3,47,Mode,6,72,2,36.3,4,2,1,421,4,Dormant
CLIENT_0320,29,Maillard,M,2023-05-11,2025-01-03,30.5,6,5.08,Email,8,True,1,327,Électronique,4,341,6,30.5,3,5,1,351,1,A risque
CLIENT_0321,33,Barbenec,M,2024-09-23,2024-12-13,517.37,2,258.69,Social,15,True,5,345,Électronique,8,362,2,517.37,3,2,5,325,4,Dormant
