ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes
CLIENT_0221,20,Perret,M,2024-07-17,2024-08-09,67.97,3,22.66,Direct,0,False,3,475,Électronique,8
CLIENT_0222,30,Perret,M,2024-08-22,2025-12-09,117.44,2,58.72,Direct,0,True,4,0,Loisirs,4
CLIENT_0223,38,Sainte Genevièvenec,F,2024-06-27,2024-06-29,455.54,2,227.77,SEA,25,False,4,503,Mode,5
CLIENT_0224,18,Deschamps,M,2025-04-26,2025-12-09,67.75,3,22.58,Social,15,True,4,0,Maison,10
CLIENT_0225,42,Peronnec,F,2023-10-17,2024-01-20,43.72,2,21.86,Email,8,True,4,678,Mode,1
CLIENT_0226,24,BonninVille,F,2023-01-25,2023-07-13,113.25,4,28.31,Email,8,False,4,860,Mode,4
CLIENT_0227,49,Techer-la-Forêt,F,2023-11-05,2024-03-22,77.09,1,77.09,Social,15,True,4,622,Maison,5
CLIENT_0228,54,Deschamps,F,2025-05-03,2025-12-06,276.53,2,138.26,Email,8,False,5,3,Maison,6
CLIENT_0229,57,Peronnec,M,2025-03-20,2025-04-01,72.53,1,72.53,Reference,5,True,3,234,Alimentation,5
CLIENT_0230,49,Leconte-sur-Masson,F,2024-05-28,2024-05-30,3123.55,3,1041.18,Social,15,False,5,540,Alimentation,2
CLIENT_0231,27,Deschamps,F,2023-02-27,2025-05-01,60.25,6,10.04,SEA,25,True,5,212,Alimentation,2
CLIENT_0232,54,Sainte Genevièvenec,M,2025-10-11,2025-12-09,13358.57,1,13358.57,SEA,25,False,5,0,Loisirs,1
CLIENT_0233,48,Hubert,M,2023-02-04,2023-02-23,206.15,1,206.15,Email,8,True,3,1006,Loisirs,8
CLIENT_0234,25,Grenier,M,2023-06-10,2024-04-14,34.38,2,17.19,SEA,25,False,5,576,Mode,1
CLIENT_0235,53,Deschamps,F,2025-04-22,2025-12-09,1120.83,2,560.41,SEA,25,False,5,0,Alimentation,4
CLIENT_0236,50,Sainte Christophe,M,2025-10-02,2025-12-09,33.68,5,6.74,Direct,0,True,2,0,Mode,2
CLIENT_0237,29,Peronnec,F,2025-07-01,2025-12-09,322.09,4,80.52,Social,15,True,4,0,Loisirs,10
CLIENT_0238,28,Grenier,F,2025-06-06,2025-12-09,365.29,2,182.65,Reference,5,True,3,0,Alimentation,5
CLIENT_0239,62,Barbenec,F,2025-02-13,2025-09-01,34.62,3,11.54,SEA,25,True,3,90,Maison,9
CLIENT_0240,67,Sainte Christophe,M,2024-12-30,2025-08-19,636.91,4,159.23,Direct,0,False,5,101,Loisirs,6
CLIENT_0241,33,Baudry,F,2024-12-15,2025-06-14,329.25,1,329.25,Email,8,False,5,173,Alimentation,9
CLIENT_0242,56,Leconte-sur-Masson,F,2024-10-28,2025-09-18,38.67,2,19.34,SEA,25,True,3,70,Mode,6
CLIENT_0243,60,Sainte Christophe,F,2024-10-25,2025-12-09,64.35,1,64.35,Social,15,False,5,0,Loisirs,9
CLIENT_0244,75,Leconte-sur-Masson,M,2024-02-21,2024-03-08,65.93,2,32.97,SEA,25,True,5,617,Mode,8
CLIENT_0245,25,Sanchez,M,2025-12-02,2025-12-09,226.26,6,37.71,SEA,25,True,4,0,Maison,5
CLIENT_0246,41,BonninVille,F,2024-07-14,2025-10-03,37.36,7,5.34,SEA,25,True,3,56,Électronique,9
CLIENT_0247,18,Sainte Margotboeuf,M,2025-05-04,2025-05-21,121.74,6,20.29,SEA,25,True,5,189,Alimentation,6
CLIENT_0248,36,BonninVille,M,2024-12-10,2025-03-25,32.2,3,10.73,Social,15,True,3,254,Maison,3
CLIENT_0249,18,Gimenez,M,2024-07-28,2025-07-03,110.65,3,36.88,Email,8,True,4,135,Alimentation,1
CLIENT_0250,44,Deschamps,F,2025-10-02,2025-11-01,40.34,3,13.45,Reference,5,True,3,13,Mode,9
CLIENT_0251,52,Peronnec,M,2023-06-28,2024-08-26,33.0,1,33.0,Reference,5,True,4,450,Loisirs,10
CLIENT_0252,50,Hubert,F,2025-01-20,2025-05-07,36.23,6,6.04,Direct,0,True,4,197,Maison,10
CLIENT_0253,51,Barbenec,M,2025-08-04,2025-12-09,1450.33,6,241.72,Social,15,False,4,0,Mode,9
CLIENT_0254,52,Grenier,M,2025-08-01,2025-12-09,44.88,1,44.88,Email,8,False,3,0,Alimentation,7
CLIENT_0255,43,CaronBourg,M,2024-08-24,2024-12-30,32.7,1,32.7,Reference,5,True,2,337,Maison,1
CLIENT_0256,47,Peronnec,M,2025-09-16,2025-12-09,417.28,1,417.28,SEA,25,True,3,0,Électronique,6
CLIENT_0257,18,Techer-la-Forêt,M,2024-10-18,2025-12-09,540.82,4,135.21,Social,15,False,2,0,Électronique,2
CLIENT_0258,39,Deschamps,F,2023-12-21,2025-12-09,118.84,1,118.84,Social,15,True,3,0,Alimentation,3
CLIENT_0259,36,Leconte-sur-Masson,M,2023-06-10,2024-10-28,145.24,2,72.62,Email,8,True,3,395,Mode,5
CLIENT_0260,37,Leconte-sur-Masson,F,2023-06-17,2023-06-30,74.2,3,24.73,Social,15,True,3,883,Électronique,7
CLIENT_0261,45,Sainte Margotboeuf,M,2024-12-27,2025-04-07,35.19,1,35.19,Email,8,False,3,239,Loisirs,2
CLIENT_0262,35,Meunier,F,2023-05-29,2023-11-15,66.38,4,16.59,Email,8,True,4,736,Alimentation,3
CLIENT_0263,48,Leconte-sur-Masson,M,2023-10-04,2024-02-08,191.43,6,31.91,Email,8,False,5,648,Électronique,2
CLIENT_0264,46,Sanchez,M,2024-04-20,2024-09-29,40.13,3,13.38,Email,8,True,2,411,Électronique,9
CLIENT_0265,55,Perret,F,2025-11-13,2025-12-09,13750.49,1,13750.49,Social,15,False,5,0,Électronique,10
CLIENT_0266,37,Baudry,M,2023-02-06,2024-05-08,56.18,3,18.73,SEA,25,True,3,555,Alimentation,8
CLIENT_0267,36,Barbenec,M,2024-08-30,2025-12-09,460.05,2,230.03,Social,15,False,5,0,Loisirs,6
CLIENT_0268,52,Deschamps,F,2025-10-14,2025-12-09,79.35,3,26.45,Direct,0,True,3,0,Alimentation,7
CLIENT_0269,37,Techer-la-Forêt,M,2024-09-18,2025-08-25,33.06,1,33.06,Email,8,True,3,83,Mode,6
CLIENT_0270,47,Deschamps,M,2025-04-01,2025-09-07,47.45,5,9.49,Social,15,False,3,88,Mode,4
CLIENT_0271,34,Peronnec,M,2022-12-23,2025-12-09,416.9,4,104.22,Social,15,False,4,0,Mode,2
CLIENT_0272,63,Deschamps,F,2023-02-20,2024-02-05,539.04,2,269.52,Social,15,False,5,656,Électronique,1
CLIENT_0273,57,Maillard,F,2024-05-28,2024-06-16,52.82,2,26.41,SEA,25,True,4,515,Électronique,6
CLIENT_0274,64,Deschamps,F,2025-11-19,2025-12-09,3560.0,3,1186.67,Social,15,False,5,0,Électronique,4
CLIENT_0275,30,Deschamps,F,2024-02-28,2024-08-05,37.58,1,37.58,Social,15,False,4,467,Mode,4
CLIENT_0276,62,BonninVille,F,2024-06-18,2025-04-15,459.57,3,153.19,SEA,25,True,4,218,Mode,5
CLIENT_0277,18,Sainte Margotboeuf,F,2023-10-19,2024-01-31,103.92,7,14.85,Social,15,True,5,652,Maison,4
CLIENT_0278,27,Maillard,M,2023-11-20,2025-10-20,618.46,1,618.46,Social,15,False,4,34,Électronique,6
CLIENT_0279,43,Grenier,M,2023-10-03,2024-12-30,37.0,1,37.0,Email,8,False,4,328,Loisirs,3
CLIENT_0280,59,Perret,M,2025-04-06,2025-09-01,89.23,1,89.23,Reference,5,False,4,77,Alimentation,6
CLIENT_0281,59,Sanchez,M,2023-12-04,2024-11-12,56.39,2,28.2,Email,8,True,4,381,Loisirs,4
CLIENT_0282,47,BonninVille,F,2023-08-08,2024-07-09,341.26,3,113.75,Social,15,True,5,511,Mode,10
CLIENT_0283,39,Sainte Genevièvenec,M,2025-09-06,2025-09-24,36.12,3,12.04,Email,8,False,2,71,Mode,3
CLIENT_0284,23,Techer-la-Forêt,M,2023-04-01,2024-08-11,128.96,4,32.24,SEA,25,False,5,472,Loisirs,3
CLIENT_0285,34,Deschamps,F,2023-02-24,2024-01-28,55.31,4,13.83,SEA,25,True,3,656,Maison,3
CLIENT_0286,39,Baudry,F,2023-02-13,2024-10-23,81.77,1,81.77,Social,15,False,3,392,Loisirs,10
CLIENT_0287,42,Hubert,M,2024-07-04,2025-04-07,128.24,2,64.12,Social,15,True,4,245,Loisirs,1
CLIENT_0288,62,Leconte-sur-Masson,M,2024-11-06,2024-12-07,36.88,2,18.44,Social,15,False,4,354,Électronique,2
CLIENT_0289,55,Leconte-sur-Masson,M,2023-02-14,2024-04-11,130.78,2,65.39,Social,15,False,4,577,Loisirs,2
CLIENT_0290,25,Delorme,M,2023-01-11,2023-03-10,253.45,1,253.45,Direct,0,True,4,1000,Mode,5
CLIENT_0291,45,Maillard,M,2025-11-25,2025-12-09,121.0,2,60.5,Direct,0,True,3,0,Alimentation,7
CLIENT_0292,36,Meunier,F,2025-10-17,2025-12-09,555.0,5,111.0,Email,8,False,5,0,Maison,7
CLIENT_0293,48,Maillard,F,2025-11-23,2025-12-09,31.08,6,5.18,Email,8,False,3,0,Alimentation,3
CLIENT_0294,27,Baudry,F,2023-05-18,2025-11-17,1080.56,2,540.28,Email,8,True,5,20,Maison,8
CLIENT_0295,65,Deschamps,M,2023-01-23,2023-02-07,35.63,1,35.63,SEA,25,True,5,1012,Électronique,5
CLIENT_0296,18,Deschamps,F,2024-08-02,2025-12-09,29626.59,4,7406.65,Email,8,False,5,0,Alimentation,9
CLIENT_0297,34,Barbenec,F,2025-12-05,2025-12-09,166.07,3,55.36,Social,15,True,3,0,Électronique,2
CLIENT_0298,47,Maillard,F,2025-06-07,2025-06-22,148.86,2,74.43,Email,8,True,4,158,Maison,2
CLIENT_0299,61,BonninVille,M,2023-11-18,2025-12-09,266.38,4,66.59,Email,8,True,5,0,Loisirs,1
CLIENT_0300,46,Gimenez,M,2025-07-09,2025-12-09,112.94,3,37.65,SEA,25,False,4,0,Maison,8
CLIENT_0301,60,Sainte Genevièvenec,M,2024-11-12,2025-08-10,125.17,2,62.59,Email,8,True,3,104,Alimentation,8
CLIENT_0302,37,Deschamps,F,2024-12-12,2025-12-09,72.78,2,36.39,SEA,25,True,2,0,Maison,6
CLIENT_0303,67,CaronBourg,F,2025-12-02,2025-12-09,52.55,1,52.55,Social,15,True,2,0,Alimentation,7
CLIENT_0304,29,BonninVille,F,2024-11-08,2024-12-18,48.85,3,16.28,SEA,25,True,4,340,Mode,3
CLIENT_0305,46,BonninVille,M,2025-05-25,2025-08-27,43.39,2,21.7,SEA,25,True,5,79,Électronique,7
CLIENT_0306,53,Deschamps,F,2024-09-27,2025-12-09,30.71,4,7.68,Social,15,True,4,0,Maison,7
CLIENT_0307,55,Sanchez,F,2025-11-18,2025-12-09,44.29,2,22.14,Direct,0,True,4,0,Maison,3
CLIENT_0308,34,Meunier,F,2025-10-26,2025-12-09,200.89,3,66.96,Reference,5,True,3,0,Alimentation,5
CLIENT_0309,51,Hubert,F,2025-07-19,2025-12-09,264.85,3,88.28,Email,8,True,5,0,Loisirs,5
CLIENT_0310,32,BonninVille,F,2023-08-04,2025-07-24,64.84,5,12.97,Social,15,True,2,113,Alimentation,8
CLIENT_0311,42,BonninVille,F,2023-03-01,2024-11-05,389.05,2,194.53,Email,8,False,4,370,Électronique,7
CLIENT_0312,73,BonninVille,F,2023-07-15,2025-02-26,38.37,6,6.39,Email,8,False,3,277,Maison,1
CLIENT_0313,28,Leconte-sur-Masson,M,2025-06-07,2025-06-24,246.6,3,82.2,Direct,0,False,4,148,Électronique,2
CLIENT_0314,61,Gimenez,M,2022-12-31,2025-03-18,2773.83,4,693.46,Direct,0,True,4,246,Mode,2
CLIENT_0315,23,Sanchez,F,2023-05-10,2023-07-28,217.3,4,54.33,Email,8,False,3,845,Électronique,1
CLIENT_0316,20,Hubert,F,2025-11-03,2025-12-09,73.5,1,73.5,Email,8,True,4,0,Électronique,8
CLIENT_0317,18,Baudry,M,2023-12-30,2024-06-10,83.27,3,27.76,Direct,0,True,5,541,Électronique,5
CLIENT_0318,56,CaronBourg,M,2025-08-16,2025-12-09,99.51,6,16.59,Direct,0,False,2,0,Loisirs,2
CLIENT_0319,41,Delorme,F,2023-09-11,2025-09-29,36.3,2,18.15,Social,15,False,3,47,Mode,6
CLIENT_0320,29,Maillard,M,2023-05-11,2025-01-03,30.5,6,5.08,Email,8,True,1,327,Électronique,4
CLIENT_0321,33,Barbenec,M,2024-09-23,2024-12-13,517.37,2,258.69,Social,15,True,5,345,Électronique,8
CLIENT_0322,19,Baudry,F,2023-04-25,2025-04-01,93.05,1,93.05,Email,8,False,4,237,Mode,7
CLIENT_0323,53,Baudry,F,2024-12-17,2024-12-23,325.67,1,325.67,Social,15,False,5,345,Maison,1
CLIENT_0324,36,Sainte Christophe,F,2023-08-20,2025-11-16,1635.54,3,545.18,Email,8,True,5,10,Maison,4
CLIENT_0325,34,BonninVille,F,2025-01-03,2025-08-01,425.89,3,141.96,Social,15,True,5,112,Maison,1
CLIENT_0326,34,Grenier,M,2023-02-05,2023-03-23,331.73,2,165.87,Email,8,False,4,967,Alimentation,3
CLIENT_0327,34,CaronBourg,M,2023-04-12,2024-02-01,470.58,1,470.58,Reference,5,True,4,672,Mode,7
CLIENT_0328,48,Gimenez,M,2025-03-24,2025-07-09,166.82,4,41.7,Social,15,True,5,136,Mode,2
CLIENT_0329,44,Grenier,M,2024-09-14,2024-10-06,125.26,3,41.75,Social,15,True,2,406,Électronique,1
CLIENT_0330,48,CaronBourg,F,2025-06-15,2025-12-09,44.05,5,8.81,Reference,5,True,3,0,Maison,2
CLIENT_0331,43,Leconte-sur-Masson,F,2024-03-11,2024-11-25,32.94,2,16.47,Email,8,False,3,354,Loisirs,10
CLIENT_0332,18,Gimenez,F,2025-05-15,2025-12-09,115.04,2,57.52,Direct,0,False,3,0,Mode,3
CLIENT_0333,18,Leconte-sur-Masson,F,2023-09-16,2024-03-11,31.03,1,31.03,Social,15,True,4,632,Loisirs,6
CLIENT_0334,22,CaronBourg,F,2025-04-30,2025-08-11,299.6,5,59.92,Email,8,True,5,108,Mode,1
CLIENT_0335,24,Perret,F,2025-04-28,2025-04-28,32.07,5,6.41,Social,15,False,4,223,Loisirs,8
CLIENT_0336,18,Barbenec,F,2025-05-28,2025-07-01,650.4,2,325.2,Email,8,True,5,143,Loisirs,5
CLIENT_0337,41,Meunier,M,2023-06-17,2024-07-25,401.23,1,401.23,Social,15,True,4,477,Maison,8
CLIENT_0338,49,Sainte Christophe,F,2024-08-19,2025-12-09,249.22,3,83.07,SEA,25,False,2,0,Alimentation,3
CLIENT_0339,29,Peronnec,M,2023-10-22,2025-09-07,128.73,1,128.73,SEA,25,False,4,88,Maison,3
CLIENT_0340,33,Sainte Margotboeuf,M,2025-02-06,2025-03-22,262.75,4,65.69,Email,8,False,4,245,Maison,6
CLIENT_0341,18,Maillard,F,2024-06-07,2024-10-04,278.12,1,278.12,Reference,5,True,5,419,Mode,7
CLIENT_0342,31,BonninVille,F,2024-12-05,2025-02-02,52.03,5,10.41,SEA,25,True,4,300,Électronique,4
CLIENT_0343,42,Sainte Genevièvenec,M,2025-10-12,2025-12-09,36.98,1,36.98,Social,15,True,3,0,Mode,2
CLIENT_0344,36,Deschamps,M,2024-11-25,2025-10-09,61.54,5,12.31,Direct,0,True,3,60,Maison,8
CLIENT_0345,57,Hubert,M,2025-05-03,2025-08-03,40.91,1,40.91,Social,15,True,3,111,Électronique,5
CLIENT_0346,24,Sainte Christophe,M,2023-09-08,2025-08-18,289.6,3,96.53,Social,15,True,4,88,Loisirs,7
CLIENT_0347,61,Sanchez,M,2025-05-13,2025-12-09,50.87,4,12.72,Email,8,True,4,0,Loisirs,5
CLIENT_0348,21,Sainte Margotboeuf,F,2022-12-15,2023-06-13,48.73,4,12.18,Reference,5,False,3,903,Maison,10
CLIENT_0349,39,Meunier,F,2025-09-05,2025-12-09,1764.02,2,882.01,Direct,0,False,5,0,Mode,10
CLIENT_0350,48,Leconte-sur-Masson,M,2023-11-03,2025-01-11,2487.8,3,829.27,Email,8,True,5,314,Mode,6
CLIENT_0351,58,Baudry,M,2025-05-25,2025-12-09,45.27,4,11.32,Direct,0,False,3,0,Loisirs,4
CLIENT_0352,36,Maillard,F,2024-09-27,2024-10-15,129.05,4,32.26,Email,8,False,2,412,Loisirs,7
CLIENT_0353,41,Sainte Christophe,M,2024-06-01,2025-07-22,55.78,4,13.95,Direct,0,False,3,113,Loisirs,4
CLIENT_0354,51,Hubert,M,2024-08-29,2024-10-03,31.58,3,10.53,Reference,5,True,4,410,Loisirs,5
CLIENT_0355,41,Meunier,M,2024-02-05,2024-04-03,99.58,3,33.19,SEA,25,True,1,589,Mode,2
CLIENT_0356,20,Meunier,F,2023-10-24,2025-12-09,32.69,2,16.34,Email,8,True,3,0,Électronique,9
CLIENT_0357,34,Sainte Christophe,F,2025-01-25,2025-09-30,36.56,5,7.31,Email,8,False,2,64,Mode,5
CLIENT_0358,54,Meunier,F,2024-12-19,2025-12-09,540.93,5,108.19,Email,8,True,5,0,Loisirs,4
CLIENT_0359,67,Techer-la-Forêt,M,2024-11-24,2025-12-09,153.99,6,25.67,Social,15,True,4,0,Loisirs,3
CLIENT_0360,44,Gimenez,M,2025-06-07,2025-12-09,735.34,3,245.11,Email,8,False,3,0,Mode,9
CLIENT_0361,27,Sainte Genevièvenec,M,2023-04-03,2023-04-12,47.36,1,47.36,Social,15,True,4,970,Alimentation,3
CLIENT_0362,58,Gimenez,M,2025-02-27,2025-03-01,171.2,5,34.24,Email,8,True,3,271,Mode,7
CLIENT_0363,25,CaronBourg,M,2025-07-26,2025-12-09,113.68,5,22.74,SEA,25,True,4,0,Loisirs,6
CLIENT_0364,46,Sainte Margotboeuf,F,2025-05-13,2025-09-01,13946.17,4,3486.54,Email,8,False,5,81,Loisirs,7
CLIENT_0365,36,Hubert,F,2025-02-07,2025-07-08,208.12,5,41.62,Reference,5,True,4,125,Électronique,7
CLIENT_0366,48,Peronnec,M,2025-02-15,2025-12-09,253.97,1,253.97,SEA,25,True,4,0,Loisirs,8
CLIENT_0367,22,Sainte Margotboeuf,M,2023-05-14,2024-11-23,63.06,2,31.53,Direct,0,False,3,356,Maison,4
CLIENT_0368,30,Sanchez,M,2025-01-21,2025-07-18,261.16,6,43.53,Direct,0,False,4,129,Maison,3
CLIENT_0369,18,Sainte Genevièvenec,F,2024-03-26,2025-01-19,101.51,1,101.51,Direct,0,True,3,322,Électronique,4
CLIENT_0370,22,Sainte Margotboeuf,M,2024-07-29,2024-09-20,54.9,4,13.72,Social,15,True,3,437,Maison,1
CLIENT_0371,31,Sanchez,M,2024-01-09,2024-02-04,77.69,2,38.84,Social,15,False,5,657,Électronique,6
CLIENT_0372,34,Perret,F,2025-02-20,2025-12-09,77.85,3,25.95,SEA,25,False,5,0,Mode,5
CLIENT_0373,35,Perret,M,2023-10-23,2023-11-28,275.99,4,69.0,Direct,0,True,3,723,Alimentation,1
CLIENT_0374,33,Techer-la-Forêt,F,2025-08-31,2025-12-09,1018.02,4,254.5,Social,15,True,4,0,Mode,2
CLIENT_0375,42,Peronnec,M,2024-07-19,2025-10-23,3996.63,3,1332.21,Direct,0,False,5,45,Mode,5
CLIENT_0376,60,Grenier,F,2025-02-19,2025-06-12,37.5,1,37.5,SEA,25,True,2,160,Maison,8
CLIENT_0377,39,Perret,F,2024-06-09,2025-02-19,38.37,4,9.59,SEA,25,True,4,272,Maison,8
CLIENT_0378,18,Deschamps,M,2023-09-03,2024-05-22,42.33,1,42.33,Social,15,True,3,544,Électronique,8
CLIENT_0379,41,Deschamps,F,2022-12-12,2023-08-03,52.36,6,8.73,Social,15,False,2,850,Loisirs,9
CLIENT_0380,52,Delorme,M,2025-05-22,2025-06-24,489.94,5,97.99,SEA,25,False,5,162,Loisirs,1
CLIENT_0381,39,Deschamps,M,2025-06-10,2025-12-09,41.41,3,13.8,SEA,25,True,3,0,Loisirs,4
CLIENT_0382,21,Deschamps,M,2024-02-28,2025-04-25,55.61,4,13.9,SEA,25,True,4,206,Alimentation,7
CLIENT_0383,36,Delorme,M,2025-04-28,2025-12-09,45.69,3,15.23,Reference,5,True,4,0,Loisirs,9
CLIENT_0384,48,BonninVille,M,2024-09-01,2025-03-01,272.07,2,136.03,Social,15,True,5,266,Mode,9
CLIENT_0385,20,Leconte-sur-Masson,F,2025-11-20,2025-12-09,41.11,2,20.55,Social,15,True,3,0,Maison,2
CLIENT_0386,56,Delorme,M,2025-07-18,2025-12-09,51.28,4,12.82,Social,15,True,5,0,Alimentation,5
CLIENT_0387,45,Delorme,F,2025-02-19,2025-12-09,159.6,3,53.2,Social,15,True,5,0,Mode,9
CLIENT_0388,37,Techer-la-Forêt,M,2023-03-16,2023-05-13,30.36,2,15.18,SEA,25,False,3,921,Maison,8
CLIENT_0389,61,Meunier,M,2025-10-03,2025-12-09,102.57,2,51.28,Email,8,True,4,0,Mode,2
CLIENT_0390,40,BonninVille,M,2025-07-11,2025-07-28,30.95,4,7.74,Reference,5,True,3,130,Mode,10
CLIENT_0391,55,Sainte Genevièvenec,M,2024-01-11,2024-02-02,63.37,6,10.56,Email,8,False,4,659,Loisirs,2
CLIENT_0392,45,Hubert,M,2025-11-08,2025-12-09,51.53,2,25.77,SEA,25,False,3,0,Électronique,9
CLIENT_0393,49,BonninVille,M,2025-11-18,2025-12-09,3828.77,3,1276.26,Email,8,False,5,0,Électronique,1
CLIENT_0394,65,Sanchez,F,2024-03-05,2024-05-15,47.06,4,11.77,Direct,0,False,3,551,Électronique,2
CLIENT_0395,47,Deschamps,M,2024-07-01,2025-01-17,120.52,6,20.09,Reference,5,True,3,298,Mode,6
CLIENT_0396,37,Maillard,F,2024-04-24,2024-06-04,65.81,2,32.91,SEA,25,False,5,526,Électronique,4
CLIENT_0397,50,BonninVille,F,2024-05-22,2024-06-17,31389.76,3,10463.25,Email,8,False,5,521,Loisirs,5
CLIENT_0398,47,Hubert,F,2024-12-12,2025-03-07,47789.06,3,15929.69,Social,15,True,5,255,Loisirs,10
CLIENT_0399,36,Gimenez,F,2025-01-15,2025-04-19,777.47,4,194.37,SEA,25,True,5,212,Mode,2
CLIENT_0400,59,Delorme,M,2025-07-10,2025-12-09,31.95,2,15.97,Direct,0,True,3,0,Loisirs,7
CLIENT_0401,30,Meunier,M,2025-05-23,2025-12-09,66.02,5,13.2,Reference,5,True,4,0,Électronique,3
CLIENT_0402,41,Meunier,F,2024-07-24,2025-02-16,33.99,4,8.5,Email,8,False,3,277,Maison,3
CLIENT_0403,23,BonninVille,M,2025-09-20,2025-12-09,48.8,6,8.13,Email,8,True,4,0,Mode,4
CLIENT_0404,56,Maillard,M,2025-09-01,2025-12-01,957.01,2,478.5,Social,15,False,5,0,Mode,4
CLIENT_0405,35,Deschamps,M,2023-07-15,2023-12-08,73.92,1,73.92,Direct,0,True,3,730,Mode,2
CLIENT_0406,57,Sanchez,M,2025-05-13,2025-11-22,63.36,4,15.84,Social,15,False,3,0,Électronique,7
CLIENT_0407,72,Gimenez,M,2023-07-24,2024-02-09,59.07,1,59.07,Social,15,False,5,643,Mode,1
CLIENT_0408,39,Deschamps,F,2025-01-16,2025-12-09,58.3,2,29.15,Social,15,True,3,0,Mode,9
CLIENT_0409,61,Delorme,M,2025-04-29,2025-12-09,32.81,4,8.2,SEA,25,True,3,0,Mode,1
CLIENT_0410,18,Deschamps,F,2023-01-05,2023-05-27,2166.03,5,433.21,Reference,5,False,5,909,Maison,3
CLIENT_0411,56,Gimenez,F,2023-10-05,2023-11-10,131.58,3,43.86,SEA,25,True,4,740,Loisirs,4
CLIENT_0412,30,BonninVille,M,2022-12-31,2024-02-08,36.98,2,18.49,Email,8,True,4,661,Alimentation,3
CLIENT_0413,53,BonninVille,F,2025-06-23,2025-10-08,48.35,2,24.18,Direct,0,True,4,43,Alimentation,5
CLIENT_0414,19,Sainte Christophe,M,2024-10-31,2024-12-22,1112.13,1,1112.13,Social,15,False,5,341,Maison,2
CLIENT_0415,53,Gimenez,F,2023-01-12,2023-01-19,448.64,2,224.32,Social,15,True,3,1051,Mode,8
CLIENT_0416,42,Delorme,F,2025-04-24,2025-05-17,227.27,3,75.76,Direct,0,False,5,179,Alimentation,2
CLIENT_0417,55,Sainte Christophe,F,2023-11-12,2024-02-04,2626.16,1,2626.16,Direct,0,True,5,660,Mode,9
CLIENT_0418,30,Sainte Christophe,F,2024-10-20,2024-11-03,41.46,2,20.73,Direct,0,True,5,395,Loisirs,5
CLIENT_0419,20,Peronnec,F,2024-01-04,2024-11-14,863.77,3,287.92,Direct,0,False,5,374,Alimentation,2
CLIENT_0420,33,Deschamps,F,2024-07-19,2024-09-15,59.58,1,59.58,Social,15,True,3,432,Alimentation,5
CLIENT_0421,38,Baudry,M,2023-06-01,2023-12-26,23019.75,1,23019.75,Reference,5,False,5,685,Mode,9
CLIENT_0422,31,Peronnec,F,2023-08-13,2024-05-31,142.15,4,35.54,Reference,5,True,5,527,Maison,1
CLIENT_0423,47,Perret,M,2024-10-09,2025-12-09,57.01,3,19.0,Social,15,False,3,0,Alimentation,8
CLIENT_0424,40,Barbenec,F,2024-06-05,2024-06-09,63.59,6,10.6,SEA,25,True,3,535,Maison,10
CLIENT_0425,36,BonninVille,M,2025-09-16,2025-12-09,79.4,4,19.85,Email,8,False,4,0,Loisirs,7
CLIENT_0426,27,Sainte Christophe,M,2024-07-23,2024-11-01,48.18,4,12.04,Social,15,True,3,393,Électronique,10
CLIENT_0427,31,Maillard,F,2024-08-06,2025-12-09,2004.51,4,501.13,Email,8,False,5,0,Loisirs,8
CLIENT_0428,59,Sainte Margotboeuf,M,2023-02-19,2025-02-18,44.38,1,44.38,Email,8,False,3,290,Mode,6
CLIENT_0429,50,BonninVille,M,2023-09-29,2024-04-29,50.24,5,10.05,Direct,0,True,5,576,Alimentation,8
CLIENT_0430,56,Gimenez,F,2025-04-30,2025-12-09,33.24,3,11.08,Direct,0,False,3,0,Loisirs,7
CLIENT_0431,20,Peronnec,F,2023-03-13,2024-05-16,96.89,2,48.45,Email,8,True,3,550,Électronique,5
CLIENT_0432,49,Sainte Genevièvenec,F,2024-05-24,2025-08-14,118.82,2,59.41,Direct,0,True,2,104,Alimentation,4
CLIENT_0433,41,Hubert,F,2024-06-27,2024-07-17,114.24,5,22.85,Reference,5,False,3,508,Alimentation,6
CLIENT_0434,50,Peronnec,M,2025-10-10,2025-12-09,33.89,9,3.77,Direct,0,True,4,0,Alimentation,3
CLIENT_0435,75,BonninVille,M,2024-06-19,2025-12-09,67.2,4,16.8,Social,15,True,3,0,Maison,5
CLIENT_0436,36,Maillard,M,2023-01-20,2023-10-27,27736.44,1,27736.44,Email,8,False,5,770,Loisirs,9
CLIENT_0437,26,Meunier,M,2023-04-27,2023-05-06,35.16,4,8.79,Social,15,False,2,944,Alimentation,2
CLIENT_0438,41,Meunier,M,2023-09-26,2023-10-21,63.03,2,31.52,SEA,25,True,4,755,Électronique,7
CLIENT_0439,39,Sainte Genevièvenec,M,2024-01-27,2025-12-09,117.39,5,23.48,SEA,25,False,5,0,Électronique,1
CLIENT_0440,75,Deschamps,M,2023-10-20,2024-03-05,32.85,4,8.21,Direct,0,True,4,639,Loisirs,4
CLIENT_0441,38,Meunier,M,2024-04-03,2024-04-04,34.38,2,17.19,Email,8,False,3,594,Maison,8
CLIENT_0442,54,Delorme,F,2025-09-05,2025-12-09,72.34,1,72.34,SEA,25,True,4,0,Électronique,8
